album_id,genre
1KFWgQTw3EMTQebaaepVBI,
30H0cGghxhBJ93v4h28XEt,
5YxG0ULdAixTrnzfo60HX4,dance-pop
2aLkwisMUbtHsoJ0WMg0uc,hip hop
2giuHTYPbL8hSugmqDcvAz,
7d4MwwVvFzXP5E40oaw94J,
7wIIhHPyaxAHRvdNQQO2G9,
6TFqEha8tfihUzdi5LQXzu,
2Bj8SpPipT3Q48N6vkBUlc,
7l80BDHxpZwj8FXImqH8fw,country
3fonA82Hl7huJiQCwKkzGA,
2lIZef4lzdvZkiiCzvPKj7,dance-pop
36P07bti6xD99o7S1acmin,
2pEZkJlkzLMBXPUPWyQJxn,
5fTud1jSzcTEwm7I0j4BTu,
2kJunH6dfHcjJa0lxZbRKr,
5SxZmGwc4eJuPp6PcO4JgJ,
6VA6WgquH5zBIfIDz5IMKb,
4jrP67zEPygoCd90h6vMHr,
0somiwdLc587aSOGWsJhTi,
7Afwgk6IdC7UGJhyDkbrff,trap
3Su6Sgi0YjcUFuCzjLKYYq,
58iEeJbYd6OBGRM0TiwltL,
4BnCr0behKaGscMMhpiHX7,
2HQzboxa5GyWpk2aiPP5i6,
5PsQkSZdGgr9jnuSKzSi5s,synthpop
08J0usmnyEIpNH9GEtTk5p,
5SGtrmYbIo0Dsg4kJ4qjM6,
4yvsyIKcqYFmUbD5gzb20W,
5dH89SWty2zwQkpLtPI2Lv,
7A2rFcb97EUFcBI0RGhjgc,
1KFWgQTw3EMTQebaaepVBI,
5r4bE2O6LCLBTjT42RBXwg,
71d88dx1lqVtzHh1bxz9VK,
70juF5u8ay9fGv78N0BEzE,
4PyoZjkXt1en5EM6LBf8sA,
3aaVxygUPKEQMIpXPgAUrJ,
4ulbgdzzSPhT7HEmUWfUPG,
5SGtrmYbIo0Dsg4kJ4qjM6,
4peDphjWdwzhrTEnQbfZ4G,
15XcLhiVMlSOipUddTNDnr,
3zYGFehwRL2X8Q757ZhJDX,
4C23ofFqNhsaAEkThw2yRB,
5pQs8l0kyftlASrbXp0KU3,
3udGZ4POJcLvk9DfN2KoS4,
6d5NfL24MEmiUORhMwTO0w,
5glJE1IDthPVklvDyEVqfL,
5JNF1AS6WH5J7yUXmU4Syi,
6k4sB6SP3ekH3iIhaDuUV4,
0cLGXgec8fFV7YPFQ96SUG,
1HSW0KtusVmitWsZGhjaJB,
6irebIc6UO8fN0jl4UlzBS,
46LE2xR4e92aVvo1QlUiS3,
