album_id,genre
0T4sp7vn9arhvBUAda3foX,
5OcLI2onfY6MKFdUfffqCe,country rap
7B0jlCneUJ16vBSHGIw0z4,trap
4HNIAKT3412itayEYv2BxL,country
6iZUwDpa27jeAvKxs8UYI2,
5yeOXz3vHyMv8ySLEcCya7,
327tc3Eruk1HP1w62iqROy,dance-pop
7yrMQ9wngHXEj2TvdELt4E,hip hop
4y1qhmoZxvSyymJ1wZCtLE,soft rock
68L5xVV9wydotfDXEik7eD,
60vFqvfYZc16Myf4QkUjnx,
60nOjTMmp7kbGF9E3SOTeu,trap
0DqHNI5QhosQmpQ5Ojzqe6,
50uChhk7AKkzDKytDixjYW,latin
5dKPhEYBhP8j85HcxQfaw6,
0FqAaUEyKCyUNFE1uQPZ7i,reggaeton
5UQs3zm5qJCL3hFj23dsra,contemporary r&b
42dnGUpj3OEU4anDNW69j3,contemporary r&b
7aq7a226T631f2w1Vs1vXx,pop rock
0R9QjGSDl6EX4yWu3Rr1eU,country
6EejduBuRYb7rzJaD2YCqO,dance-pop
794M3R461sLnY042CsB3xW,country
7t29dJhRLWbdb258akBdaK,
2LmPlAxpD5cS5ne6dQvxbc,bluegrass
4cd4QB02mwPtiTOJBzQmWo,reggaeton
4xc3Lc9yASZgEJGH7acWMB,
2JJ2v7A5nR6HaYxyO2T0PX,
35njCRIcuCxHkY3PkR2gVU,
6LOhj1aK7vkGHJXtKU16PN,
6VaUzblJhXxcLimTzdImEa,banda
5QMiub2LonMqxB7dhtbPlX,pop
17fNxRsbohhPBPvzbEFb3I,trap
5V729UqvhwNOcMejx0m55I,k-pop
7t4JsOLCVY6H14lcCJm9Kf,country
78t177uEW3g8Wx6QnxENe7,pop
77wWx9sOCJiy0wcn0P44NO,
2atbiuUu1Xm0jLmObSynT4,country
1Ih8oq6GfJWVMQtIdOqthf,country
0AFaIppKjr2lO1pCjx1wK5,
2PqdLahq540qKyJ4XxdrOa,contemporary r&b
2GS2h80Dp8rFdGEa0j0JhH,
2A35FaFPGRANYw0vh0ctRk,country
1iJCaYPOPX1VMmG5dRGqxt,r&b and soul
5Hmh6N8oisrcuZKa8EY5dn,
6xwrN7rxXUYGogRCLlYhvv,
4qVzNqB4cskFInYfrC7P0S,
7CwQcswdSnPsSwQtskEmT4,soft rock
3VvPLpCZR5viLBFTbzm6E1,hip hop
4MJPulC5XmELvmbrs1XHC9,country
22sXXkKgjEuawIFL1e1tRw,
6Xnrf8JvckhoADFcePUNyq,trap
0x6KKhlAIZsuU6SVgSX9E9,
3Rg5omHq5NUUpRQq6Bsuuw,country
20dZqC8aUO4ip6aqAPymYL,
6zaisPwfcIAfdUGPj3mmGY,
7idxAlo8GuUKWV7RhOlptp,banda
19EncKM5x6aE207IFFUT2M,
6uoGeT623i76TwlgYFfe42,
3QITNyRzvTqn0t9tLmS1Vd,
5pSk3c3wVwnb2arb6ohCPU,pop
2WMGh4pKjsJ21Jlj1DzT7c,pop
