album_id,album_name,label,external_link,album_image,artist_name,genre
2UtqNZCMk90EiIl13RsUgK,Loggins And Messina,Columbia,https://open.spotify.com/album/2UtqNZCMk90EiIl13RsUgK,https://i.scdn.co/image/ab67616d0000b27336a192b1238192bd79ba5582,Loggins & Messina,yacht rock
1GFLP3fsozSH4uBKA4oDYM,Chicago VI (Expanded & Remastered),Rhino,https://open.spotify.com/album/1GFLP3fsozSH4uBKA4oDYM,https://i.scdn.co/image/ab67616d0000b2737f3b1eaeb9e910fc1b94d325,Chicago,jazz rock
4UZmpGH8kpAgyZ2yqQ8sP9,The World is a Ghetto,Avenue Records,https://open.spotify.com/album/4UZmpGH8kpAgyZ2yqQ8sP9,https://i.scdn.co/image/ab67616d0000b27362f7c579da4d8219a0f81bf1,War,progressive soul
1RzrSgWinUzgsnw3oQDXOy,Red Rose Speedway (Archive Collection),Paul McCartney Catalog,https://open.spotify.com/album/1RzrSgWinUzgsnw3oQDXOy,https://i.scdn.co/image/ab67616d0000b273395734c8512bd160c6ee3f56,Wings,soft rock
3C8H7jFaiJvbzIOxwNPNPh,Don't Let It Die: The Very Best Of Hurricane Smith,Parlophone UK,https://open.spotify.com/album/3C8H7jFaiJvbzIOxwNPNPh,https://i.scdn.co/image/ab67616d0000b273d02b72afc93f0bc4b0a7c0d7,Hurricane Smith,pop rock
39CxbGfuLuaVTjFs6xsIbG,Taylored In Silk,Stax,https://open.spotify.com/album/39CxbGfuLuaVTjFs6xsIbG,https://i.scdn.co/image/ab67616d0000b273831aefc9fba23a6d54ec3453,Johnnie Taylor,r&b and soul
0A7WaXRUZ2fkHtUYfeoF73,Now & Then (Reissue),A&M,https://open.spotify.com/album/0A7WaXRUZ2fkHtUYfeoF73,https://i.scdn.co/image/ab67616d0000b273eafa3ccf2f56bfbb6f4f1ba5,Carpenters,pop
0WwvY1uMFowKCrcFqF87o9,Keeper Of The Castle,Geffen,https://open.spotify.com/album/0WwvY1uMFowKCrcFqF87o9,https://i.scdn.co/image/ab67616d0000b2730529944f736f1f6603990a1c,Four Tops,r&b and soul
2Okci4K13UGLBJRMApE2sB,Dueling Banjos From The Original Sound Track Of Deliverance And Additional Music,Rhino/Warner Records,https://open.spotify.com/album/2Okci4K13UGLBJRMApE2sB,https://i.scdn.co/image/ab67616d0000b273f0370c00d5a5336e181da900,Eric Weissberg,bluegrass
5jgI8Eminx9MmLBontDWq8,Innervisions,Motown,https://open.spotify.com/album/5jgI8Eminx9MmLBontDWq8,https://i.scdn.co/image/ab67616d0000b273ea8ab1a548312b79ac955266,Stevie Wonder,jazz
1hryVGXoRLV9WAhO97xEDJ,Call Me,Fat Possum,https://open.spotify.com/album/1hryVGXoRLV9WAhO97xEDJ,https://i.scdn.co/image/ab67616d0000b27374bf394db200791382590474,Al Green,r&b and soul
38Iu09mBYy8LcZUl9ZpHRC,My Maria,RCA Victor/Legacy,https://open.spotify.com/album/38Iu09mBYy8LcZUl9ZpHRC,https://i.scdn.co/image/ab67616d0000b273129c42f81998d6678db7926c,B.W. Stevenson,
5ljIGCRRvS48V4ADzPGav2,Superfly (Original Soundtrack),Rhino,https://open.spotify.com/album/5ljIGCRRvS48V4ADzPGav2,https://i.scdn.co/image/ab67616d0000b273532e0956a0f5ae7418c63ceb,Curtis Mayfield,funk
5FAXcoUIANhIKaW3SJlQIw,Edward Bear,Universal Music Canada – Catalog (Domestic),https://open.spotify.com/album/5FAXcoUIANhIKaW3SJlQIw,https://i.scdn.co/image/ab67616d0000b273d0f671defcb9fdce19182e78,Edward Bear,
29s7adJpKERF2fg6i792Zn,"I'm a Writer, Not a Fighter",Union Square Music,https://open.spotify.com/album/29s7adJpKERF2fg6i792Zn,https://i.scdn.co/image/ab67616d0000b27329394fddd700387a15b01688,Gilbert O'Sullivan,pop
6DlSUW5gmq6Byc3osKDJ2p,Can't Buy A Thrill,Geffen,https://open.spotify.com/album/6DlSUW5gmq6Byc3osKDJ2p,https://i.scdn.co/image/ab67616d0000b2730ddd7e736f870994f4707947,Steely Dan,soft rock
3oUXNITVgUpdN2cUwH3hmS,Moving Waves,Red Bullet,https://open.spotify.com/album/3oUXNITVgUpdN2cUwH3hmS,https://i.scdn.co/image/ab67616d0000b2737d9ab0d82ab62be45e1b00fb,Focus,jazz fusion
0A7WaXRUZ2fkHtUYfeoF73,Now & Then (Reissue),A&M,https://open.spotify.com/album/0A7WaXRUZ2fkHtUYfeoF73,https://i.scdn.co/image/ab67616d0000b273eafa3ccf2f56bfbb6f4f1ba5,Carpenters,pop
0WCR1ZDrcXuNerUd6mbeiP,The Divine Miss M,Rhino Atlantic,https://open.spotify.com/album/0WCR1ZDrcXuNerUd6mbeiP,https://i.scdn.co/image/ab67616d0000b273f4a0ee1e474adaee8683305b,Bette Midler,pop
6LoUAyxzjVgwIIYBZOM6xQ,Back to Front (Deluxe Edition),Salvo,https://open.spotify.com/album/6LoUAyxzjVgwIIYBZOM6xQ,https://i.scdn.co/image/ab67616d0000b273acc5e23ac0089a5649961ca0,Gilbert O'Sullivan,orchestral pop
6DlSUW5gmq6Byc3osKDJ2p,Can't Buy A Thrill,Geffen,https://open.spotify.com/album/6DlSUW5gmq6Byc3osKDJ2p,https://i.scdn.co/image/ab67616d0000b2730ddd7e736f870994f4707947,Steely Dan,soft rock
50pzpI17hwQj7LKcOiLMFD,There Goes Rhymin' Simon,Legacy Recordings,https://open.spotify.com/album/50pzpI17hwQj7LKcOiLMFD,https://i.scdn.co/image/ab67616d0000b2730b3dcd1fd0d85f3721625c03,Paul Simon,pop rock
0HN6yWzRIaLKPnSFdeBtAO,Why Can't We Live Together,Rhino Atlantic,https://open.spotify.com/album/0HN6yWzRIaLKPnSFdeBtAO,https://i.scdn.co/image/ab67616d0000b273645f266739ba9f2f2ab6bc83,Timmy Thomas,progressive soul
0WCR1ZDrcXuNerUd6mbeiP,The Divine Miss M,Rhino Atlantic,https://open.spotify.com/album/0WCR1ZDrcXuNerUd6mbeiP,https://i.scdn.co/image/ab67616d0000b273f4a0ee1e474adaee8683305b,Bette Midler,pop
731Q7pBo9WEQyM52gUe0kJ,Tower Of Power,Warner Records,https://open.spotify.com/album/731Q7pBo9WEQyM52gUe0kJ,https://i.scdn.co/image/ab67616d0000b27385ff58d9dbc3e2fcd226edc1,Tower Of Power,funk
6hfi7BatC6PJHzeBWKdQ26,L.A. Reggae,CAPITOL CATALOG MKT (C92),https://open.spotify.com/album/6hfi7BatC6PJHzeBWKdQ26,https://i.scdn.co/image/ab67616d0000b273a7308f436a09aa0c87bf26f4,Johnny Rivers,blues rock
3ScnBmNrSaz9YHNNwceSXw,Brothers And Sisters (Super Deluxe),Mercury Records,https://open.spotify.com/album/3ScnBmNrSaz9YHNNwceSXw,https://i.scdn.co/image/ab67616d0000b2738119fff0dbdcd44e407d55ca,Allman Brothers Band,southern rock
3ZRpmo4encM3hourEMUE0g,Masterpiece,UNI/MOTOWN,https://open.spotify.com/album/3ZRpmo4encM3hourEMUE0g,https://i.scdn.co/image/ab67616d0000b27339e35a3f8d72f2df74502273,The Temptations,r&b and soul
1gzSC9J3Ffyl2m2MCVO4c1,I Am Woman,Capitol Records,https://open.spotify.com/album/1gzSC9J3Ffyl2m2MCVO4c1,https://i.scdn.co/image/ab67616d0000b27364a08c929be2ef75c74dc8bf,Helen Reddy,soft rock
6QVemXFGMR4OLvlXvtQVjg,Spinners,Rhino Atlantic,https://open.spotify.com/album/6QVemXFGMR4OLvlXvtQVjg,https://i.scdn.co/image/ab67616d0000b273457fbed8f290e081bb51ab5d,The Spinners,r&b and soul
0ICRBR5MOnTC3Q5m6DtIDw,The Best Of Donna Fargo,MCA Nashville,https://open.spotify.com/album/0ICRBR5MOnTC3Q5m6DtIDw,https://i.scdn.co/image/ab67616d0000b2731efa923d0dbfa58c9f647bc8,Donna Fargo,classic country
1mQs5honpZt4AmJ7NArlg8,Pleasure,Westbound Records,https://open.spotify.com/album/1mQs5honpZt4AmJ7NArlg8,https://i.scdn.co/image/ab67616d0000b27326ab78f539904f9acb3ee397,Ohio Players,funk
6iVOz2hudE6dv5Yrcsw2c9,Goats Head Soup (Remastered 2009),Polydor Records,https://open.spotify.com/album/6iVOz2hudE6dv5Yrcsw2c9,https://i.scdn.co/image/ab67616d0000b273fa3c4374e2cdd3cc1636c79b,The Rolling Stones,rock
5eXccto8HsSuSKTw1SUXDB,The Blue Ridge Rangers,BMG Rights Management (US) LLC,https://open.spotify.com/album/5eXccto8HsSuSKTw1SUXDB,https://i.scdn.co/image/ab67616d0000b273933cc25a46f2ea6c00560589,John Fogerty,country rock
27rTUUNLERkGxzXxBr1d1u,Of A Simple Man,Rhino Atlantic,https://open.spotify.com/album/27rTUUNLERkGxzXxBr1d1u,https://i.scdn.co/image/ab67616d0000b273bcfed2b555f5563dbd8b267b,Lobo,soft rock
6zNSAJwMhr4h7hDthEN6kk,Round 2,UNIDISC MUSIC INC.,https://open.spotify.com/album/6zNSAJwMhr4h7hDthEN6kk,https://i.scdn.co/image/ab67616d0000b273b684df6417cd15b36ffe1e4d,The Stylistics,rhythm and blues
46mtwjsgIiX1txBHLixgAf,Daisy A Day,Universal Records,https://open.spotify.com/album/46mtwjsgIiX1txBHLixgAf,https://i.scdn.co/image/ab67616d0000b273ef5d605d0f4cacf00bb838c5,Jud Strunk,country
61UptfdHkRU4XLENPYQcSv,Prelude (CTI Records 40th Anniversary Edition),Masterworks Jazz,https://open.spotify.com/album/61UptfdHkRU4XLENPYQcSv,https://i.scdn.co/image/ab67616d0000b273b5c9eb3bb09b23ac2e515f9f,Deodato,jazz-funk
3oSElA4csldTvadpaUywc9,I Can See Clearly Now (Expanded Edition),Sony Music UK,https://open.spotify.com/album/3oSElA4csldTvadpaUywc9,https://i.scdn.co/image/ab67616d0000b2734a87eb2baac81b6f4e7f5d8e,Johnny Nash,reggae
4LH4d3cOWNNsVw41Gqt2kv,The Dark Side of the Moon,Pink Floyd Records,https://open.spotify.com/album/4LH4d3cOWNNsVw41Gqt2kv,https://i.scdn.co/image/ab67616d0000b27317cb878012a0c769091e8045,Pink Floyd,progressive rock
4mVKP4QgluQEiyVqEekwy3,Deliver the Word,Avenue Records,https://open.spotify.com/album/4mVKP4QgluQEiyVqEekwy3,https://i.scdn.co/image/ab67616d0000b273996dae763ad1dffdb3195794,War,jazz rock
4UZmpGH8kpAgyZ2yqQ8sP9,The World is a Ghetto,Avenue Records,https://open.spotify.com/album/4UZmpGH8kpAgyZ2yqQ8sP9,https://i.scdn.co/image/ab67616d0000b27362f7c579da4d8219a0f81bf1,War,progressive soul
4mzvakrydkVKHDK1qkKvyu,The Pointer Sisters,Geffen,https://open.spotify.com/album/4mzvakrydkVKHDK1qkKvyu,https://i.scdn.co/image/ab67616d0000b27306d9f880e698ea03c84158fd,The Pointer Sisters,funk
7j6HilCQwlaGWopfoqz7ON,They Only Come Out At Night,Columbia,https://open.spotify.com/album/7j6HilCQwlaGWopfoqz7ON,https://i.scdn.co/image/ab67616d0000b273e403a3e0e03e3a94e899a904,The Edgar Winter Group,hard rock
6m9cpSfRCYltkhxl23wq0j,Five Years (1969 - 1973),Parlophone UK,https://open.spotify.com/album/6m9cpSfRCYltkhxl23wq0j,https://i.scdn.co/image/ab67616d0000b273a107e8bc5c8dbf65ddcf36f4,David Bowie,glam rock
0gdQF4mVBPjv5hhjtoe3hM,It Never Rains In Southern California,Legacy Recordings,https://open.spotify.com/album/0gdQF4mVBPjv5hhjtoe3hM,https://i.scdn.co/image/ab67616d0000b2737a26b62978e61d5068164a63,Albert Hammond,soft rock
3QiGML4WxFOenM8PTDlvZl,Alone Together,Universal Records,https://open.spotify.com/album/3QiGML4WxFOenM8PTDlvZl,https://i.scdn.co/image/ab67616d0000b273836159ef49431cf5dbe59a33,Donny Osmond,pop
4Et98HH5UoYzwUH5583YE7,All Directions,UNI/MOTOWN,https://open.spotify.com/album/4Et98HH5UoYzwUH5583YE7,https://i.scdn.co/image/ab67616d0000b273da1386150413e96f00ef98e4,The Temptations,r&b and soul
2ARWEOvaUgm4FSj25MpY6F,First Take,Atlantic Records,https://open.spotify.com/album/2ARWEOvaUgm4FSj25MpY6F,https://i.scdn.co/image/ab67616d0000b273685f8851f3be611c386c7cc0,Roberta Flack,r&b and soul
6LoUAyxzjVgwIIYBZOM6xQ,Back to Front (Deluxe Edition),Salvo,https://open.spotify.com/album/6LoUAyxzjVgwIIYBZOM6xQ,https://i.scdn.co/image/ab67616d0000b273acc5e23ac0089a5649961ca0,Gilbert O'Sullivan,orchestral pop
10jsW2NYd9blCrDITMh2zS,American Pie,Capitol Records,https://open.spotify.com/album/10jsW2NYd9blCrDITMh2zS,https://i.scdn.co/image/ab67616d0000b2730085dd4362653ef4c54ebbeb,Don McLean,folk
3EfpOFKjotrMQTFTnxrXaB,Nilsson Schmilsson,RCA Records Label,https://open.spotify.com/album/3EfpOFKjotrMQTFTnxrXaB,https://i.scdn.co/image/ab67616d0000b2734df5b571de1c3f8ba2f02386,Harry Nilsson,baroque pop
7p7PSnn8XfbfmqDNEAp6Cn,20th Century Masters: The Millennium Collection: Best Of Sammy Davis Jr.,Polydor,https://open.spotify.com/album/7p7PSnn8XfbfmqDNEAp6Cn,https://i.scdn.co/image/ab67616d0000b27342c11ae0bf91e3320d2c270b,Sammy Davis Jr.,big band
6jSqwOyBf7KIosDM8nU24O,The Hits,Hickory/Sony ATV/RSM/RED,https://open.spotify.com/album/6jSqwOyBf7KIosDM8nU24O,https://i.scdn.co/image/ab67616d0000b27328ae5294f821220af1e01df5,Joe Tex,r&b and soul
0sFuW4rH5mFZUjNKnckO3v,Still Bill,Columbia/Legacy,https://open.spotify.com/album/0sFuW4rH5mFZUjNKnckO3v,https://i.scdn.co/image/ab67616d0000b27398e08f603553915a041b6937,Bill Withers,r&b and soul
2xFMzRc1yucPQIk8P0CcxM,Baby Don't Get Hooked On Me,Columbia/Legacy,https://open.spotify.com/album/2xFMzRc1yucPQIk8P0CcxM,https://i.scdn.co/image/ab67616d0000b27343fe91d88224c0c916a104a2,Mac Davis,country pop
5THcElsOkPsIopiOQj18An,Gather Me,Buddah/Legacy,https://open.spotify.com/album/5THcElsOkPsIopiOQj18An,https://i.scdn.co/image/ab67616d0000b27301c1208e229622ed2fd2d44f,Melanie,folk
36WJKCqLTXQ4kdbVrpwI2a,The Best Of Wayne Newton,CAPITOL CATALOG MKT (C92),https://open.spotify.com/album/36WJKCqLTXQ4kdbVrpwI2a,https://i.scdn.co/image/ab67616d0000b2737fc7f578da97ebf5eada6041,Wayne Newton,big band
58eMx3QrTkiRmGGbSz2XL0,Let's Stay Together,Fat Possum,https://open.spotify.com/album/58eMx3QrTkiRmGGbSz2XL0,https://i.scdn.co/image/ab67616d0000b273a1fc113a6858d0824d9aaf38,Al Green,r&b and soul
5ThwnbpYrk9R1xXkAGCLIs,Looking Glass,Epic/Legacy,https://open.spotify.com/album/5ThwnbpYrk9R1xXkAGCLIs,https://i.scdn.co/image/ab67616d0000b2734c95b7cf28c3015c914218e4,Looking Glass,soft rock
3sTSxqixe7nXq5STqXOGD3,The Ultimate Chi-Lites,Brunswick Records,https://open.spotify.com/album/3sTSxqixe7nXq5STqXOGD3,https://i.scdn.co/image/ab67616d0000b27354e863427f6d665cf3713d6e,The Chi-Lites,r&b and soul
0Gc3qKlJY9pew64hx4SvUb,Nice to Be with You,Sussex Records,https://open.spotify.com/album/0Gc3qKlJY9pew64hx4SvUb,https://i.scdn.co/image/ab67616d0000b27330c09f9431ffffa6d7bcf981,Gallery,soft rock
6NAsbGyviTfHLnIMcH3ONa,The London Chuck Berry Sessions,Geffen,https://open.spotify.com/album/6NAsbGyviTfHLnIMcH3ONa,https://i.scdn.co/image/ab67616d0000b273cf574a7872b49f3041344779,Chuck Berry,rock and roll
3hiwk4q34fJTUJsAzrlNMD,(If Loving You Is Wrong) I Don't Want to Be Right,LocoBop,https://open.spotify.com/album/3hiwk4q34fJTUJsAzrlNMD,https://i.scdn.co/image/ab67616d0000b2733bf0a7ee138b52b370587351,Luther Ingram,r&b and soul
2LOpi63tYGh0Suy8eLJDVQ,Harvest (50th Anniversary Edition),Reprise,https://open.spotify.com/album/2LOpi63tYGh0Suy8eLJDVQ,https://i.scdn.co/image/ab67616d0000b2730940e6b24f977f68b5fc35d1,Neil Young,folk rock
04QV0Py2GU1zYf8rd8P2a1,The Stylistics: The Best of,UNIDISC MUSIC INC.,https://open.spotify.com/album/04QV0Py2GU1zYf8rd8P2a1,https://i.scdn.co/image/ab67616d0000b273d2a94a6a7b7df7339cf9b145,The Stylistics,rhythm and blues
4ruRY2jMm9eE1ZU5iUXsns,Come Go With Me: The Stax Collection,Craft Recordings,https://open.spotify.com/album/4ruRY2jMm9eE1ZU5iUXsns,https://i.scdn.co/image/ab67616d0000b273eb49e4be989f611ac18580b5,The Staple Singers,r&b and soul
3xo2soey9XEBI5DlmT4KlQ,Ben,Motown,https://open.spotify.com/album/3xo2soey9XEBI5DlmT4KlQ,https://i.scdn.co/image/ab67616d0000b273c0a89f704e5e3358f9440c25,Michael Jackson,pop
268k88xT9lqWCdIQy2taby,The Story of Solomon Linda,The Gallo Record Company Vault,https://open.spotify.com/album/268k88xT9lqWCdIQy2taby,https://i.scdn.co/image/ab67616d0000b273fa7cf2f88496c51d44498338,Various Artists,
02xgi7oFRl22FFr9GU8t1c,I Wrote A Simple Song,A&M,https://open.spotify.com/album/02xgi7oFRl22FFr9GU8t1c,https://i.scdn.co/image/ab67616d0000b2735934006f3ae11a9753963714,Billy Preston,r&b and soul
1XHgFYxf1sZeBGfgbJB3ai,All Day Music,Avenue Records,https://open.spotify.com/album/1XHgFYxf1sZeBGfgbJB3ai,https://i.scdn.co/image/ab67616d0000b273f7d7e4d32650ff12f627abe9,War,progressive soul
0zoquAfzZquEJIos24KUJr,Distant Light (Expanded Edition),BMG Rights Management (US) LLC,https://open.spotify.com/album/0zoquAfzZquEJIos24KUJr,https://i.scdn.co/image/ab67616d0000b273c9fcb582633f59eaa501c4c9,The Hollies,rock
48yOqmMIGCwGJIKSeQxeVJ,How Do You Do?,Universal Music,https://open.spotify.com/album/48yOqmMIGCwGJIKSeQxeVJ,https://i.scdn.co/image/ab67616d0000b273ac31509694bc7d7b46daed64,Mouth & MacNeal,nederpop
3m4xJJDmVNzsWaJ6OlLTru,Moods,Geffen,https://open.spotify.com/album/3m4xJJDmVNzsWaJ6OlLTru,https://i.scdn.co/image/ab67616d0000b2733e04541f38e6ee4b90993aa5,Neil Diamond,rock
0E5IKYhiKgbYQkmfsFonbZ,America,Warner Records,https://open.spotify.com/album/0E5IKYhiKgbYQkmfsFonbZ,https://i.scdn.co/image/ab67616d0000b273ab3b105e28a0d26df5be8d16,America,folk rock
2rK5L6PCqLUdrrHdgLq08l,28 Big Ones,Musicor Records,https://open.spotify.com/album/2rK5L6PCqLUdrrHdgLq08l,https://i.scdn.co/image/ab67616d0000b273875a39cfc850fc14a680d611,Hot Butter,
04gILjlywT6IwJEpmmF5NB,Bitter Sweet,RCA/Legacy,https://open.spotify.com/album/04gILjlywT6IwJEpmmF5NB,https://i.scdn.co/image/ab67616d0000b273009a9b9deac280db42d61ccd,The Main Ingredient,
28DyBcgHa02YeelSR0u9Up,Precious & Few: The Complete Album,Rocky Road Records,https://open.spotify.com/album/28DyBcgHa02YeelSR0u9Up,https://i.scdn.co/image/ab67616d0000b273a1f364a473338e0d63f0bd8c,Climax,
5qxEuqbbwDxKBMBu1SXdhA,Individually & Collectively,Arista/Legacy,https://open.spotify.com/album/5qxEuqbbwDxKBMBu1SXdhA,https://i.scdn.co/image/ab67616d0000b273a99415a2a94f067868f1aa9e,The 5th Dimension,sunshine pop
7IIy4elDOHGHr6qemgpa9i,Days Of Future Passed (Remastered 2017),UMC (Universal Music Catalogue),https://open.spotify.com/album/7IIy4elDOHGHr6qemgpa9i,https://i.scdn.co/image/ab67616d0000b27309b622228923ac8c5a87fa02,The Moody Blues,art rock
03iBvX63qBQrMazNWU2iKv,Raspberries,Capitol Records,https://open.spotify.com/album/03iBvX63qBQrMazNWU2iKv,https://i.scdn.co/image/ab67616d0000b2731d99f5402883ad273f45ebf8,Raspberries,power pop
2DO7omBXXS8eGg1TyJ23iW,The Story Of Cornelius Brothers & Sister Rose,Capitol Records,https://open.spotify.com/album/2DO7omBXXS8eGg1TyJ23iW,https://i.scdn.co/image/ab67616d0000b2735e7f7ea6cb07e6222bc51f41,Cornelius Brothers & Sister Rose,r&b and soul
09jTPeDoSuJLLAwFGNUKCX,Back Stabbers,Legacy/Epic Associated,https://open.spotify.com/album/09jTPeDoSuJLLAwFGNUKCX,https://i.scdn.co/image/ab67616d0000b2737bc09ea8d6c7db1993dfb77d,The O'Jays,philadelphia soul
3VwNz7AtkuvdOkX6cXVO7a,Phase III,Universal Records,https://open.spotify.com/album/3VwNz7AtkuvdOkX6cXVO7a,https://i.scdn.co/image/ab67616d0000b273bb757a4a7851b60651703cf1,The Osmonds,rock
6v7ceaQydkdy8oQbZ8oYW0,Jonathan Edwards,Rhino/Elektra,https://open.spotify.com/album/6v7ceaQydkdy8oQbZ8oYW0,https://i.scdn.co/image/ab67616d0000b273abf1d297fa7f1f15c5b2df1d,Jonathan Edwards,
1Tgzbhfb58rOw6Eiuedlxi,Starting All Over Again,Stax,https://open.spotify.com/album/1Tgzbhfb58rOw6Eiuedlxi,https://i.scdn.co/image/ab67616d0000b2734a75424dfa53ee6c911f72fa,Mel & Tim,r&b and soul
0BWOueFZKxQrQWNRt20Lvc,Straight Up (Remastered 2010 / Deluxe Edition),EMI Catalogue,https://open.spotify.com/album/0BWOueFZKxQrQWNRt20Lvc,https://i.scdn.co/image/ab67616d0000b273e2dd29cdaa3fadbdc26d59c4,Badfinger,power pop
2ei2X6ghPnw7YRwQtAH075,Honky Chateau,EMI,https://open.spotify.com/album/2ei2X6ghPnw7YRwQtAH075,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3,Elton John,pop rock
0F4XW0iBOhNFkbn1BuQ8cu,Got To Be There,Motown,https://open.spotify.com/album/0F4XW0iBOhNFkbn1BuQ8cu,https://i.scdn.co/image/ab67616d0000b273681794b3786180ac45627c3d,Michael Jackson,pop
5jNbfVUTo5nJVFjlf100LV,Beautiful Sunday,Hitstown,https://open.spotify.com/album/5jNbfVUTo5nJVFjlf100LV,https://i.scdn.co/image/ab67616d0000b273516309d7b3d00714529a5a9c,Daniel Boone,soft rock
5PHzqNTqTpoCrF1jpsyH9z,Evolution,Clarence Avant Catalog,https://open.spotify.com/album/5PHzqNTqTpoCrF1jpsyH9z,https://i.scdn.co/image/ab67616d0000b273cf5f0b1afe9e237800ba34f1,Dennis Coffey & The Detroit Guitar Band,progressive trance
7ez8WRX4sGhKHZryJPJCNg,Teaser And The Firecat (Remastered 2021),UMC (Universal Music Catalogue),https://open.spotify.com/album/7ez8WRX4sGhKHZryJPJCNg,https://i.scdn.co/image/ab67616d0000b2730f284f5845974aa71ebc395d,Yusuf / Cat Stevens,folk
1TVGltjpKHMosS4yQ8EmRH,Hobo's Lullaby (Remastered 2004),Rising Son Records,https://open.spotify.com/album/1TVGltjpKHMosS4yQ8EmRH,https://i.scdn.co/image/ab67616d0000b27374247191ae5522a1da395209,Arlo Guthrie,folk rock
76BrDrAEcQhjvXehCVMpWv,Garden Party,Geffen,https://open.spotify.com/album/76BrDrAEcQhjvXehCVMpWv,https://i.scdn.co/image/ab67616d0000b273a03dddeb460e37ecc8abe718,Ricky Nelson,rockabilly
3oSElA4csldTvadpaUywc9,I Can See Clearly Now (Expanded Edition),Sony Music UK,https://open.spotify.com/album/3oSElA4csldTvadpaUywc9,https://i.scdn.co/image/ab67616d0000b2734a87eb2baac81b6f4e7f5d8e,Johnny Nash,reggae
3gpHiNAmT5oXVxe6ewTGuN,Elvis (Fool),RCA/Legacy,https://open.spotify.com/album/3gpHiNAmT5oXVxe6ewTGuN,https://i.scdn.co/image/ab67616d0000b273524e9e45a2e0067b8189a92e,Elvis Presley,pop
4dCm84vJLO30e0fiS3sgPi,I Love The Way You Love,Rhino Atlantic,https://open.spotify.com/album/4dCm84vJLO30e0fiS3sgPi,https://i.scdn.co/image/ab67616d0000b2737163b82729a39208df40c3e4,Betty Wright,r&b and soul
0GFf0TG5bjP15PXW0RT3zI,All Together Now,Epic,https://open.spotify.com/album/0GFf0TG5bjP15PXW0RT3zI,https://i.scdn.co/image/ab67616d0000b2736c4d7eec4e3fbf6beec2f88e,Argent,progressive rock
4Aq01MXlRQymcqOxEYksyR,Jungle Fever,UMC (Universal Music Catalogue),https://open.spotify.com/album/4Aq01MXlRQymcqOxEYksyR,https://i.scdn.co/image/ab67616d0000b273f4a9c05577b219170413b046,The Chakachas,funk
5OlNb8PMZXFkhhtSrhLuO5,Baby I'm-a Want You,Elektra Records,https://open.spotify.com/album/5OlNb8PMZXFkhhtSrhLuO5,https://i.scdn.co/image/ab67616d0000b27377073761e43f273c60988eaf,Bread,soft rock
1kuAkkhsye50w4et6k4vOT,Whatcha See Is Whatcha Get [Stax Remasters],Stax,https://open.spotify.com/album/1kuAkkhsye50w4et6k4vOT,https://i.scdn.co/image/ab67616d0000b2735cfca9468d96086ab17b084d,The Dramatics,r&b and soul
7hI0QCwcx9GB8MZK24IfTT,I'm Still in Love with You,Fat Possum,https://open.spotify.com/album/7hI0QCwcx9GB8MZK24IfTT,https://i.scdn.co/image/ab67616d0000b2735bba82fc0d047f6f23177767,Al Green,r&b and soul
0ICRBR5MOnTC3Q5m6DtIDw,The Best Of Donna Fargo,MCA Nashville,https://open.spotify.com/album/0ICRBR5MOnTC3Q5m6DtIDw,https://i.scdn.co/image/ab67616d0000b2731efa923d0dbfa58c9f647bc8,Donna Fargo,classic country
6k1iylSzWOs7SgavxlJ8kt,Electric Warrior [Expanded & Remastered],Rhino/Warner Records,https://open.spotify.com/album/6k1iylSzWOs7SgavxlJ8kt,https://i.scdn.co/image/ab67616d0000b2737762663eeab308df9d240cd0,T. Rex,glam rock
7npBPiCHjPj8PVIGPuHXep,Paul Simon,Legacy Recordings,https://open.spotify.com/album/7npBPiCHjPj8PVIGPuHXep,https://i.scdn.co/image/ab67616d0000b27337a40ab12a4fb96319a9d96f,Paul Simon,pop
3t3Ql46lQfRm2Co3SFXkrp,Roberta Flack & Donny Hathaway,Rhino Atlantic,https://open.spotify.com/album/3t3Ql46lQfRm2Co3SFXkrp,https://i.scdn.co/image/ab67616d0000b2739d1e554706f2792f2e8d3e23,Roberta Flack,r&b and soul
7hI0QCwcx9GB8MZK24IfTT,I'm Still in Love with You,Fat Possum,https://open.spotify.com/album/7hI0QCwcx9GB8MZK24IfTT,https://i.scdn.co/image/ab67616d0000b2735bba82fc0d047f6f23177767,Al Green,r&b and soul
5iIWnMgvSM8uEBwXKsPcXM,Layla And Other Assorted Love Songs (Remastered 2010),Universal Music Group International,https://open.spotify.com/album/5iIWnMgvSM8uEBwXKsPcXM,https://i.scdn.co/image/ab67616d0000b273fbcaf7402f38faac27610efc,Derek & The Dominos,blues rock
0k5C3Z7w7uQpyGFQEzl7yB,"Young, Gifted and Black",Rhino Atlantic,https://open.spotify.com/album/0k5C3Z7w7uQpyGFQEzl7yB,https://i.scdn.co/image/ab67616d0000b273ee5fcff519d1098aa5de990d,Aretha Franklin,r&b and soul
4NsAwBNLIHDpmlCCGNGzH9,"Gypsys, Tramps & Thieves",Geffen,https://open.spotify.com/album/4NsAwBNLIHDpmlCCGNGzH9,https://i.scdn.co/image/ab67616d0000b2738c097583959947d229e0ab2e,Cher,pop
